VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,2019-11-01 00:48:14,2019-11-01 00:56:32,1,1.30,1,N,164,48,1,7.5,3,0.5,1.7,0,0.3,13,2.5
2,2019-11-01 00:18:09,2019-11-01 00:19:35,1,.30,1,N,236,263,1,3,0.5,0.5,1.7,0,0.3,8.5,2.5
2,2019-11-01 00:34:59,2019-11-01 00:45:39,1,2.67,1,N,236,48,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
2,2019-11-01 00:49:44,2019-11-01 00:51:32,1,.77,1,N,50,142,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,2019-11-01 00:54:19,2019-11-01 00:57:14,1,1.25,1,N,239,24,1,5.5,0.5,0.5,1,0,0.3,10.3,2.5
2,2019-11-01 00:02:47,2019-11-01 00:14:00,1,1.73,1,N,100,229,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,2019-11-01 00:20:18,2019-11-01 00:24:24,1,.80,1,N,137,107,1,5,0.5,0.5,2.2,0,0.3,11,2.5
2,2019-11-01 00:26:02,2019-11-01 00:32:47,1,1.26,1,N,107,233,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,2019-11-01 00:04:52,2019-11-01 00:17:37,1,2.02,1,N,107,4,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,2019-11-01 00:21:56,2019-11-01 00:34:59,1,1.84,1,N,79,170,1,10,0.5,0.5,1,0,0.3,14.8,2.5
1,2019-11-01 00:34:19,2019-11-01 00:41:22,2,1.20,1,N,246,48,1,6.5,3,0.5,1,0,0.3,11.3,2.5
1,2019-11-01 00:54:54,2019-11-01 01:00:19,2,1.10,1,N,100,163,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,2019-11-01 00:15:01,2019-11-01 00:29:49,3,1.70,1,N,113,148,1,11,3,0.5,1,0,0.3,15.8,2.5
1,2019-11-01 00:31:53,2019-11-01 00:47:28,2,2.30,1,N,148,170,1,11.5,3,0.5,3.06,0,0.3,18.36,2.5
1,2019-11-01 00:59:35,2019-11-01 01:07:09,2,1.50,1,N,249,164,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
1,2019-11-01 00:29:27,2019-11-01 00:42:54,1,2.50,1,N,229,234,1,11,3,0.5,1.5,0,0.3,16.3,2.5
1,2019-11-01 00:45:37,2019-11-01 00:58:09,1,2.40,1,N,234,50,2,11,3,0.5,0,0,0.3,14.8,2.5
2,2019-11-01 00:03:33,2019-11-01 00:19:46,1,1.70,1,N,48,170,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,2019-11-01 00:16:40,2019-11-01 00:27:44,3,.99,1,N,234,249,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,2019-11-01 00:28:18,2019-11-01 00:42:40,3,2.84,1,N,249,68,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
1,2019-11-01 00:04:24,2019-11-01 00:16:40,1,3.20,1,N,170,148,1,12,3,0.5,3.15,0,0.3,18.95,2.5
1,2019-11-01 00:25:01,2019-11-01 00:38:48,2,2.50,1,N,79,233,1,11.5,3,0.5,2,0,0.3,17.3,2.5
1,2019-11-01 00:14:38,2019-11-01 00:21:52,1,1.00,1,N,148,107,1,6.5,3,0.5,2.55,0,0.3,12.85,2.5
1,2019-11-01 00:24:36,2019-11-01 00:44:00,2,1.00,1,N,79,148,1,12,3,0.5,1.2,0,0.3,17,2.5
1,2019-11-01 00:49:23,2019-11-01 00:51:51,2,.10,1,N,148,148,2,3.5,3,0.5,0,0,0.3,7.3,2.5
1,2019-11-01 00:07:19,2019-11-01 00:26:37,1,6.60,1,N,140,88,2,21,3,0.5,0,0,0.3,24.8,2.5
2,2019-11-01 00:01:48,2019-11-01 00:18:49,1,7.14,1,N,161,116,1,22,0.5,0.5,1,0,0.3,26.8,2.5
2,2019-11-01 00:05:55,2019-11-01 00:22:40,1,3.11,1,N,68,143,1,13.5,0.5,0.5,5.19,0,0.3,22.49,2.5
2,2019-11-01 00:45:24,2019-11-01 00:51:29,1,1.11,1,N,230,43,1,6.5,0.5,0.5,3.09,0,0.3,13.39,2.5
2,2019-11-01 00:53:24,2019-11-01 01:06:58,1,3.66,1,N,43,166,1,13.5,0.5,0.5,2.6,0,0.3,19.9,2.5
2,2019-11-01 00:10:45,2019-11-01 00:46:51,2,10.91,1,N,100,188,1,35,0.5,0.5,7.76,0,0.3,46.56,2.5
2,2019-11-01 00:33:04,2019-11-01 00:36:24,4,.49,1,N,230,48,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
1,2019-11-01 00:01:53,2019-11-01 00:11:01,1,3.20,1,N,88,33,1,11,3,0.5,4,0,0.3,18.8,2.5
1,2019-11-01 00:29:38,2019-11-01 00:35:32,1,.90,1,N,87,231,1,6,3,0.5,0,0,0.3,9.8,2.5
1,2019-11-01 00:38:47,2019-11-01 01:10:22,1,6.90,1,N,87,177,1,26,3,0.5,10,0,0.3,39.8,2.5
2,2019-11-01 00:21:41,2019-11-01 00:29:15,1,1.00,1,N,113,211,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,2019-11-01 00:32:39,2019-11-01 00:45:45,1,2.63,1,N,114,48,1,11,0.5,0.5,4.44,0,0.3,19.24,2.5
2,2019-11-01 00:49:44,2019-11-01 00:55:54,1,1.07,1,N,230,162,1,6.5,0.5,0.5,0.22,0,0.3,10.52,2.5
2,2019-11-01 00:45:49,2019-11-01 01:13:17,5,7.29,1,N,88,61,1,24.5,0.5,0.5,7.08,0,0.3,35.38,2.5
2,2019-11-01 00:16:51,2019-11-01 00:20:14,1,.33,1,N,68,68,1,4,0.5,0.5,1,0,0.3,8.8,2.5
2,2019-11-01 00:27:19,2019-11-01 00:58:04,1,5.42,1,N,68,255,1,23,0.5,0.5,2,0,0.3,28.8,2.5
2,2019-11-01 00:31:37,2019-11-01 00:53:30,5,6.04,1,N,232,236,2,20.5,0.5,0.5,0,0,0.3,24.3,2.5
1,2019-11-01 00:15:38,2019-11-01 00:32:47,1,4.30,1,N,209,256,1,16.5,3,0.5,4.05,0,0.3,24.35,2.5
1,2019-11-01 00:49:26,2019-11-01 01:06:12,2,4.70,1,N,79,239,1,16,3,0.5,3.95,0,0.3,23.75,2.5
2,2019-10-31 23:59:03,2019-11-01 00:11:57,1,1.45,1,N,158,186,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,2019-11-01 00:14:05,2019-11-01 00:19:49,1,.93,1,N,186,68,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2019-11-01 00:12:09,2019-11-01 00:23:27,1,1.76,1,N,144,88,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,2019-11-01 00:26:46,2019-11-01 00:47:53,1,4.79,1,N,87,48,2,17.5,0.5,0.5,0,0,0.3,21.3,2.5
2,2019-11-01 00:55:00,2019-11-01 01:06:54,1,1.97,1,N,186,79,1,9.5,0.5,0.5,3.32,0,0.3,16.62,2.5
2,2019-10-31 23:58:46,2019-11-01 00:26:29,1,8.22,1,N,186,17,1,27,0.5,0.5,6.8,6.12,0.3,43.72,2.5
2,2019-11-01 00:43:51,2019-11-01 00:52:19,1,1.48,1,N,148,249,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
1,2019-11-01 00:26:24,2019-11-01 01:01:03,2,13.20,1,N,230,67,1,40,3,0.5,6.2,0,0.3,50,2.5
2,2019-11-01 00:02:22,2019-11-01 00:38:54,1,22.14,2,N,132,13,1,52,0,0.5,11.06,0,0.3,66.36,2.5
2,2019-11-01 00:11:07,2019-11-01 00:29:05,3,4.35,1,N,141,79,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
1,2019-11-01 00:16:53,2019-11-01 00:28:59,0,3.20,1,N,79,236,1,12,3,0.5,1.9,0,0.3,17.7,2.5
2,2019-11-01 00:52:18,2019-11-01 00:57:18,3,.56,1,N,232,79,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,2019-11-01 00:59:15,2019-11-01 01:14:27,3,2.88,1,N,79,68,1,12.5,0.5,0.5,1.63,0,0.3,17.93,2.5
2,2019-11-01 00:15:48,2019-11-01 00:32:46,5,2.74,1,N,87,249,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
2,2019-11-01 00:36:11,2019-11-01 00:49:29,5,1.55,1,N,234,148,1,10,0.5,0.5,1.58,0,0.3,15.38,2.5
2,2019-11-01 00:53:24,2019-11-01 00:58:50,5,1.05,1,N,79,107,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
1,2019-11-01 00:07:44,2019-11-01 00:23:47,1,2.90,1,N,263,48,1,13,3,0.5,0,0,0.3,16.8,2.5
2,2019-11-01 00:36:14,2019-11-01 00:51:20,1,2.47,1,N,114,162,1,11.5,0.5,0.5,3.83,0,0.3,19.13,2.5
2,2019-11-01 00:53:44,2019-11-01 01:02:15,1,2.39,1,N,162,262,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,2019-11-01 00:18:48,2019-11-01 00:31:00,1,1.44,1,N,125,158,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,2019-11-01 00:32:29,2019-11-01 00:39:21,1,.86,1,N,158,249,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2019-11-01 00:43:39,2019-11-01 01:10:39,1,2.27,1,N,114,4,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
2,2019-11-01 00:14:27,2019-11-01 00:17:15,1,.76,1,N,166,41,1,4.5,0.5,0.5,1.2,0,0.3,7,0
2,2019-11-01 00:37:24,2019-11-01 00:46:28,1,1.89,1,N,48,90,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,2019-11-01 00:50:13,2019-11-01 01:07:02,1,3.40,1,N,90,229,1,14,0.5,0.5,1.78,0,0.3,19.58,2.5
1,2019-11-01 00:03:36,2019-11-01 00:11:28,1,1.00,1,N,186,50,1,7,3,0.5,2.15,0,0.3,12.95,2.5
1,2019-11-01 00:32:58,2019-11-01 00:37:28,1,.40,1,N,230,48,1,5,3,0.5,1.5,0,0.3,10.3,2.5
1,2019-11-01 00:42:04,2019-11-01 00:45:28,1,.70,1,N,68,68,2,5,3,0.5,0,0,0.3,8.8,2.5
1,2019-11-01 00:50:28,2019-11-01 01:00:05,1,1.70,1,N,90,50,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5
2,2019-11-01 00:09:49,2019-11-01 00:17:51,1,1.31,1,N,164,48,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,2019-11-01 00:21:28,2019-11-01 00:28:35,1,1.84,1,N,48,237,1,7.5,0.5,0.5,2.83,0,0.3,14.13,2.5
2,2019-11-01 00:30:31,2019-11-01 00:44:03,1,2.92,1,N,236,48,2,12,0.5,0.5,0,0,0.3,15.8,2.5
1,2019-11-01 00:10:12,2019-11-01 00:18:56,1,.80,1,N,48,164,1,7.5,3,0.5,0,0,0.3,11.3,2.5
2,2019-11-01 00:16:14,2019-11-01 00:22:15,1,.63,1,N,170,107,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2019-11-01 00:27:46,2019-11-01 00:41:02,1,1.16,1,N,79,148,1,9.5,0.5,0.5,3.99,0,0.3,17.29,2.5
2,2019-11-01 00:42:01,2019-11-01 00:54:43,1,1.41,1,N,148,79,1,9.5,0.5,0.5,2,0,0.3,15.3,2.5
2,2019-11-01 00:56:19,2019-11-01 00:58:06,1,.56,1,N,79,107,2,3.5,0.5,0.5,0,0,0.3,7.3,2.5
1,2019-11-01 00:04:58,2019-11-01 00:10:31,1,.60,1,N,100,90,1,5.5,3,0.5,1,0,0.3,10.3,2.5
1,2019-11-01 00:26:11,2019-11-01 00:36:47,1,2.50,1,N,158,48,2,10.5,3,0.5,0,0,0.3,14.3,2.5
1,2019-11-01 00:09:51,2019-11-01 00:23:41,1,2.90,1,N,75,142,4,12,3,0.5,0,0,0.3,15.8,2.5
1,2019-11-01 00:38:49,2019-11-01 00:49:14,1,2.00,1,N,166,116,1,10,0.5,0.5,2.25,0,0.3,13.55,0
1,2019-11-01 00:52:53,2019-11-01 00:57:31,1,.20,1,N,116,42,2,5,0.5,0.5,0,0,0.3,6.3,0
1,2019-11-01 00:30:26,2019-11-01 00:51:58,2,4.30,1,N,48,7,1,17.5,3,0.5,5.3,0,0.3,26.6,2.5
2,2019-11-01 00:15:00,2019-11-01 00:40:42,4,4.07,1,N,249,141,1,19,0.5,0.5,4.56,0,0.3,27.36,2.5
2,2019-11-01 00:14:59,2019-11-01 00:48:28,1,6.75,1,N,48,189,2,25.5,0.5,0.5,0,0,0.3,29.3,2.5
1,2019-11-01 00:59:28,2019-11-01 01:02:56,2,.60,1,N,48,48,2,4.5,3,0.5,0,0,0.3,8.3,2.5
1,2019-11-01 00:12:55,2019-11-01 00:28:54,1,5.40,1,N,148,263,1,17.5,3,0.5,4.25,0,0.3,25.55,2.5
1,2019-11-01 00:58:15,2019-11-01 01:03:59,2,.90,1,N,144,249,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
1,2019-11-01 00:00:16,2019-11-01 00:02:20,3,.30,1,N,144,79,1,3.5,3,0.5,1.45,0,0.3,8.75,2.5
1,2019-11-01 00:03:46,2019-11-01 00:13:32,2,1.30,1,N,79,249,2,8,3,0.5,0,0,0.3,11.8,2.5
1,2019-11-01 00:14:25,2019-11-01 00:31:56,2,1.70,1,N,249,4,1,12,3,0.5,2.37,0,0.3,18.17,2.5
1,2019-11-01 00:37:03,2019-11-01 00:42:36,1,1.00,1,N,79,148,1,6,3,0.5,2.9,0,0.3,12.7,2.5
1,2019-11-01 00:50:44,2019-11-01 01:09:08,2,3.30,1,N,148,230,1,14,3,0.5,1,0,0.3,18.8,2.5
2,2019-11-01 00:15:28,2019-11-01 00:20:13,1,.65,1,N,161,162,1,5,0.5,0.5,2.64,0,0.3,11.44,2.5
2,2019-11-01 00:30:22,2019-11-01 00:43:06,1,2.70,1,N,161,249,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
2,2019-11-01 00:46:29,2019-11-01 01:05:33,1,5.07,1,N,249,262,1,17.5,0.5,0.5,4.26,0,0.3,25.56,2.5
2,2019-11-01 00:11:37,2019-11-01 00:24:32,1,2.33,1,N,162,68,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
2,2019-11-01 00:27:15,2019-11-01 00:29:28,1,.40,1,N,68,186,2,3.5,0.5,0.5,0,0,0.3,7.3,2.5
2,2019-11-01 00:33:51,2019-11-01 00:44:28,1,1.50,1,N,164,233,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,2019-11-01 00:59:22,2019-11-01 01:11:46,1,1.26,1,N,90,107,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
1,2019-11-01 00:35:35,2019-11-01 00:57:51,1,5.60,1,N,246,179,1,20,3,0.5,4.75,0,0.3,28.55,2.5
2,2019-11-01 00:06:05,2019-11-01 00:38:10,4,6.42,1,N,249,112,1,25.5,0.5,0.5,8.79,0,0.3,38.09,2.5
2,2019-11-01 00:00:57,2019-11-01 00:13:54,5,1.75,1,N,79,233,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,2019-11-01 00:39:37,2019-11-01 00:44:19,5,.95,1,N,113,4,1,5.5,0.5,0.5,1,0,0.3,10.3,2.5
2,2019-11-01 00:49:21,2019-11-01 00:54:25,5,.79,1,N,79,234,1,5.5,0.5,0.5,1,0,0.3,10.3,2.5
2,2019-11-01 00:55:06,2019-11-01 01:25:21,5,5.87,1,N,113,61,1,23.5,0.5,0.5,0,0,0.3,27.3,2.5
1,2019-11-01 00:13:21,2019-11-01 00:23:31,2,.90,1,N,79,114,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
1,2019-11-01 00:24:29,2019-11-01 00:41:58,1,2.90,1,N,114,209,1,13.5,3,0.5,2.6,0,0.3,19.9,2.5
1,2019-11-01 00:00:04,2019-11-01 00:12:39,1,3.50,1,N,238,68,2,13,3,0.5,0,0,0.3,16.8,2.5
1,2019-11-01 00:19:01,2019-11-01 00:45:07,1,11.60,1,N,186,129,2,34.5,3,0.5,0,6.12,0.3,44.42,2.5
1,2019-11-01 00:59:08,2019-11-01 01:13:34,1,3.00,1,N,138,82,2,13,0.5,0.5,0,0,0.3,14.3,0
1,2019-11-01 00:40:01,2019-11-01 00:54:03,1,2.30,1,N,161,79,1,11,3,0.5,2.95,0,0.3,17.75,2.5
1,2019-11-01 00:57:50,2019-11-01 01:04:18,2,1.30,1,N,79,137,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
2,2019-11-01 00:06:00,2019-11-01 00:34:16,4,4.80,1,N,79,79,1,20,0.5,0.5,12,0,0.3,35.8,2.5
2,2019-11-01 00:37:30,2019-11-01 00:59:59,1,5.71,1,N,79,239,1,20.5,0.5,0.5,4.86,0,0.3,29.16,2.5
2,2019-11-01 00:01:48,2019-11-01 00:16:14,1,3.63,1,N,186,262,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5
2,2019-11-01 00:28:36,2019-11-01 00:30:54,1,.72,1,N,140,140,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
1,2019-11-01 00:14:42,2019-11-01 00:20:15,1,.30,1,N,237,141,3,3.5,3,0.5,0,0,0.3,7.3,2.5
1,2019-11-01 00:22:30,2019-11-01 00:31:53,1,2.30,1,N,237,238,1,9.5,3,0.5,1,0,0.3,14.3,2.5
2,2019-11-01 00:07:05,2019-11-01 00:41:40,2,6.74,1,N,231,263,1,27.5,0.5,0.5,6.26,0,0.3,37.56,2.5
2,2019-11-01 00:53:35,2019-11-01 00:58:36,1,1.13,1,N,233,107,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2019-11-01 00:52:26,2019-11-01 01:00:07,1,4.84,1,N,132,215,2,15,0.5,0.5,0,0,0.3,16.3,0
1,2019-11-01 00:28:16,2019-11-01 00:31:05,1,.80,1,N,263,236,1,4.5,3,0.5,1.25,0,0.3,9.55,2.5
1,2019-11-01 00:33:31,2019-11-01 00:42:22,1,2.40,1,N,75,42,2,9.5,0.5,0.5,0,0,0.3,10.8,0
1,2019-11-01 00:47:01,2019-11-01 01:11:37,1,6.40,1,N,41,145,1,22,3,0.5,2,0,0.3,27.8,2.5
1,2019-11-01 00:00:16,2019-11-01 00:07:29,2,.80,1,N,230,170,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
1,2019-11-01 00:14:46,2019-11-01 00:42:08,2,2.70,1,N,234,48,3,18.5,3,0.5,0,0,0.3,22.3,2.5
2,2019-11-01 00:03:43,2019-11-01 00:36:37,2,12.42,1,N,113,92,1,38,0.5,0.5,2,6.12,0.3,49.92,2.5
1,2019-11-01 00:04:10,2019-11-01 00:24:55,4,2.90,1,N,230,79,2,15,3,0.5,0,0,0.3,18.8,2.5
1,2019-11-01 00:28:18,2019-11-01 00:28:47,0,2.90,1,N,224,224,4,2.5,3,0.5,0,0,0.3,6.3,2.5
1,2019-11-01 00:32:14,2019-11-01 00:37:40,1,.90,1,N,79,79,1,5.5,3,0.5,1,0,0.3,10.3,2.5
1,2019-11-01 00:01:01,2019-11-01 00:32:12,1,2.80,1,N,114,164,3,19,3,0.5,0,0,0.3,22.8,2.5
1,2019-11-01 00:50:13,2019-11-01 01:09:46,1,1.60,1,N,125,79,1,13,3,0.5,1,0,0.3,17.8,2.5
2,2019-11-01 00:02:18,2019-11-01 00:09:45,1,1.77,1,N,163,236,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,2019-11-01 00:32:44,2019-11-01 00:43:45,1,1.41,1,N,79,90,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,2019-11-01 00:44:47,2019-11-01 00:58:50,2,2.07,1,N,90,4,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
2,2019-11-01 00:12:22,2019-11-01 00:22:08,1,1.94,1,N,161,141,1,9,0.5,0.5,1.92,0,0.3,14.72,2.5
2,2019-11-01 00:25:10,2019-11-01 00:31:07,1,1.20,1,N,237,162,1,6.5,0.5,0.5,3.09,0,0.3,13.39,2.5
2,2019-11-01 00:01:14,2019-11-01 00:06:03,5,.87,1,N,255,112,1,5.5,0.5,0.5,1.7,0,0.3,8.5,0
2,2019-11-01 00:09:25,2019-11-01 00:27:00,5,5.69,1,N,112,181,1,19,0.5,0.5,1,0,0.3,21.3,0
2,2019-11-01 00:36:02,2019-11-02 00:27:00,5,.53,1,N,181,106,2,4,0.5,0.5,0,0,0.3,5.3,0
2,2019-11-01 00:44:48,2019-11-01 01:16:33,5,7.81,1,N,40,143,1,27.5,0.5,0.5,9.39,0,0.3,40.69,2.5
1,2019-11-01 00:34:00,2019-11-01 00:38:37,1,1.30,1,N,48,239,1,6,3,0.5,2.45,0,0.3,12.25,2.5
2,2019-11-01 00:36:00,2019-11-01 00:43:26,2,2.60,1,N,264,264,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,2019-11-01 01:07:12,2019-11-01 01:15:15,2,1.02,1,N,264,264,1,7,0.5,0.5,3.24,0,0.3,14.04,2.5
1,2019-11-01 00:02:15,2019-11-01 00:13:21,1,.50,1,N,148,79,1,8,3,0.5,1,0,0.3,12.8,2.5
1,2019-11-01 00:15:29,2019-11-01 00:28:51,1,2.30,1,N,79,164,1,10.5,3,0.5,3.55,0,0.3,17.85,2.5
1,2019-11-01 00:30:20,2019-11-01 00:37:19,1,1.40,1,N,186,230,1,7,3,0.5,1,0,0.3,11.8,2.5
1,2019-11-01 00:53:28,2019-11-01 01:06:08,1,2.40,1,N,249,230,1,11,3,0.5,2.95,0,0.3,17.75,2.5
2,2019-11-01 00:04:20,2019-11-01 00:10:17,1,1.10,1,N,170,186,1,6,0.5,0.5,2.45,0,0.3,12.25,2.5
2,2019-11-01 00:23:40,2019-11-01 00:29:45,1,.89,1,N,164,233,1,6,0.5,0.5,1.47,0,0.3,11.27,2.5
2,2019-11-01 00:33:02,2019-11-01 00:38:10,1,1.92,1,N,162,236,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2019-11-01 00:51:22,2019-11-01 01:01:54,1,1.69,1,N,237,48,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,2019-11-01 00:05:22,2019-11-01 00:34:26,1,6.82,1,N,231,166,1,23.5,0.5,0.5,5.46,0,0.3,32.76,2.5
2,2019-11-01 00:47:28,2019-11-01 01:08:11,2,3.79,1,N,50,113,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5
2,2019-11-01 00:20:12,2019-11-01 00:46:35,3,8.99,1,N,100,243,1,29.5,0.5,0.5,6.66,0,0.3,39.96,2.5
2,2019-11-01 00:35:42,2019-11-01 01:02:45,4,7.15,1,N,138,162,1,25,0.5,0.5,7.2,0,0.3,36,2.5
2,2019-11-01 00:09:07,2019-11-01 00:23:36,1,2.68,1,N,68,162,1,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,2019-11-01 00:19:00,2019-11-01 00:27:59,1,1.34,1,N,255,37,1,7.5,0.5,0.5,2.2,0,0.3,11,0
2,2019-11-01 00:50:06,2019-11-01 01:06:49,1,2.58,1,N,79,230,2,13,0.5,0.5,0,0,0.3,16.8,2.5
2,2019-11-01 00:21:52,2019-11-01 00:37:28,1,5.93,1,N,138,160,2,19.5,0.5,0.5,0,0,0.3,20.8,0
2,2019-11-01 00:39:23,2019-11-01 00:44:31,1,.88,1,N,186,163,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2019-11-01 00:58:42,2019-11-01 01:00:00,1,.38,1,N,48,230,1,3.5,0.5,0.5,1.46,0,0.3,8.76,2.5
2,2019-11-01 00:10:31,2019-11-01 00:29:40,6,1.53,1,N,113,79,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,2019-11-01 00:33:18,2019-11-01 00:44:59,6,1.88,1,N,79,231,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,2019-11-01 00:52:24,2019-11-01 01:01:16,6,1.97,1,N,211,13,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
1,2019-11-01 00:10:50,2019-11-01 00:18:43,1,2.90,1,Y,137,232,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
1,2019-11-01 00:28:39,2019-11-01 00:44:54,1,2.30,1,N,148,90,1,12.5,3,0.5,3.25,0,0.3,19.55,2.5
2,2019-11-01 00:32:57,2019-11-01 00:41:04,3,1.45,1,N,80,255,1,7.5,0.5,0.5,0.88,0,0.3,11.63,0
2,2019-11-01 00:18:28,2019-11-01 00:26:23,1,1.95,1,N,249,87,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,2019-11-01 00:30:23,2019-11-01 00:47:22,1,3.66,1,N,231,100,1,14.5,0.5,0.5,3,0,0.3,21.3,2.5
1,2019-11-01 00:01:02,2019-11-01 00:18:01,1,3.20,1,N,114,141,1,13.5,3,0.5,4.3,0,0.3,21.6,2.5
1,2019-11-01 00:44:58,2019-11-01 00:55:09,1,1.70,1,N,79,233,1,8.5,3,0.5,3,0,0.3,15.3,2.5
2,2019-11-01 00:05:52,2019-11-01 00:10:24,1,.54,1,N,79,79,1,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2019-11-01 00:11:52,2019-11-01 00:33:48,1,4.39,1,N,107,143,1,17.5,0.5,0.5,6.39,0,0.3,27.69,2.5
2,2019-11-01 00:53:01,2019-11-01 00:56:36,1,.77,1,N,164,170,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2019-11-01 00:19:13,2019-11-01 00:29:11,1,1.44,1,N,68,186,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,2019-11-01 00:53:38,2019-11-01 01:03:34,1,1.04,1,N,246,249,1,7.5,0.5,0.5,1.13,0,0.3,12.43,2.5
2,2019-11-01 00:27:16,2019-11-01 00:38:34,1,1.86,1,N,170,48,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,2019-11-01 00:50:43,2019-11-01 01:01:13,1,2.25,1,N,162,186,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
1,2019-11-01 00:12:44,2019-11-01 00:41:24,1,6.70,1,N,114,262,1,25.5,3,0.5,5.85,0,0.3,35.15,2.5
1,2019-11-01 00:04:31,2019-11-01 00:09:25,3,.80,1,N,246,48,1,5.5,3,0.5,2,0,0.3,11.3,2.5
2,2019-11-01 00:52:03,2019-11-01 01:00:55,1,1.94,1,N,237,162,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,2019-11-01 00:12:59,2019-11-01 00:41:07,1,8.04,1,N,246,255,1,26.5,0.5,0.5,7.28,6.12,0.3,43.7,2.5
1,2019-11-01 00:06:58,2019-11-01 00:35:26,1,5.30,1,N,163,260,1,22,3,0.5,5,0,0.3,30.8,2.5
1,2019-11-01 00:38:42,2019-11-01 00:45:44,1,1.20,1,N,260,129,2,7,0.5,0.5,0,0,0.3,8.3,0
1,2019-11-01 00:47:09,2019-11-01 00:58:32,3,1.60,1,N,129,173,2,9,0.5,0.5,0,0,0.3,10.3,0
2,2019-10-31 23:00:24,2019-10-31 23:06:11,6,1.00,1,N,48,50,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2019-10-31 23:11:27,2019-10-31 23:25:30,6,1.47,1,N,79,158,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,2019-10-31 23:28:59,2019-11-01 22:47:40,5,2.90,1,N,158,161,1,13.5,0.5,0.5,1,0,0.3,18.3,2.5
